url,question_title,question_text,tags,answers_count,answers_combined
https://www.dadrah.ir/consulting-paper.php?requestID=697443,مشاوره حقوقی رایگان - مفقودی پرونده سربازی,من در سال 89 از سربازی فرار کردم الان برای معافیت میرم پادگان میگه پرونده شما گم شده کجا باید بروم,"مفقودی پرونده سربازی, سربازی",17,"جناب آقای سیدمسعود حیدری (شهر مشهد): تشکیل پرونده بدل بدهید ||| جناب آقای مصطفی مستأجران (شهر اصفهان): با سلام از طریق بازرسی پادگان پیگیری کنید ||| جناب آقای حسین شاپوری (شهر تهران): سلام
با شماره 096480 مربوط به سازمان نظام وظیفه در این ارتباط تماس حاصل فرمائید. ||| جناب آقای سهراب کلانتری (شهر کرج): با سلام
از طریق یگان خدمتی خود موضوع را پیگیری کنید ||| جناب آقای حسین حاجی زاده (شهر تهران): با سلام باد از همان پادگان پیگیری ||| جناب آقای علی اصغر نادری (شهر تهران): از طریق نظام وظیفه پیگیری کنید ||| سرکار خانم سميه احمدی (شهر قزوین): نظام وظیفه ||| سرکار خانم فاطمه اسپرهم (شهر تهران): از پادگان پیگیری کنید ||| جناب آقای سیدعلیرضا سیدآقایی (شهر تهران): به بازرسی یگان مربوطه مراجعه کنید ||| جناب آقای محمود رئیسی (شهر شیراز): سلام  
شما  باید  از  طریق  یگان  محل  خدمت  پیگیری   نمایید ||| جناب آقای سعيد بزرگي كازروني (شهر تهران): از سازمان نظام وظیفه پیگیری کنید ||| جناب آقای غلامرضا قربانی (شهر تهران): از طریق یگانه خدمتی باید موضوع را پیگیری نمایید ||| جناب آقای قاسم دهقانی (شهر شیراز): از ارگان مربوط پیگیری کنید ||| جناب آقای علی تقوی (شهر تهران): باسلام به نطام وطیفه مراجعه کنید ||| سرکار خانم الهام منتظری (شهر اصفهان): سوال غیرحقوقی ||| جناب آقای علیرضا ریاحی جزی (شهر اصفهان): با سلام به یگان مربوطه که اعزام شده یا سازمان نظام وظیفه مراجعه ‌کنید ||| فرانک قائدی (شهر تهران): ض پرسش حقوقی نمی‌باشد"
https://www.dadrah.ir/consulting-paper.php?requestID=627054,مشاوره حقوقی رایگان - دیه خودکشی,حین سربازی همسرم خودکشی کرده به خاطر ندادن مرخصی ده سال میگذره و هنوز اعصاب و روان ندارم میتونم از یگان خدمتی شکایت کنم؟,"خودکشی سرباز, سربازی",18,"جناب آقای سیدمسعود حیدری (شهر مشهد): خیر ||| جناب آقای امین رادمان (شهر تنکابن): سلام  خیر نمیتونید ||| جناب آقای سهراب کلانتری (شهر کرج): با سلام
از ارگان مربوطه موضوع را پیگیری کنید ||| رقیه سعادتمند (شهر مشهد): چرا ؟چه دلیل بر شکایت هست ؟باید موارد دقیق بررسی شود ||| سرکار خانم شميم ملا حسينی (شهر چالوس): اگر ثابت کنید که مقصر حادثه یگان خدمتی بوده بله در غیر این صورت نتیجه ندارد ||| جناب آقای قاسم دهقانی (شهر شیراز): شکایت متصور نیست ||| مژگان صالح آبادی (شهر تهران): بعید است به نتیجه برسید. ||| سرکار خانم الهام منتظری (شهر اصفهان): بنظر خیر ||| جناب آقای علی اصغر تاجیک (شهر تهران): اگر خودکشی اثبات شده و از سوی پزشک قانونی اعلم شده، خیر ||| جناب آقای مجتبی عاشوری (شهر تهران): با درود
پرسشگر ارجمند
دشوار است به نتیجه برسید
اگر قصوری مرتکب شده اند آری امکان طرح شکایت وجود دارد ||| جناب آقای حسین حاجی زاده (شهر تهران): سلام خیر ||| جناب آقای امین جلیلوند (شهر کرج): سلام خیر خودکشی همسر شما ارتباط مستقیم با دادن یا ندادن مرخصی توسط یگان خدمتی ندارد ||| جناب آقای سهیل فیضی عظیمی (شهر مشهد): با سلام 
مشمول مرور زمان شده و از طرفی بر فرض اثبات تقصیری متوجه یگان خدمتی شما نیست و اختیارات قانونی خود را اعمال نموده اند . ||| جناب آقای احمدرضا ساعدی (شهر اصفهان): درود بر شما 
فرض شکایت متصور نیست ||| سرکار خانم لیلا اردستانی رستمی (شهر تهران): خیر دیه تعلق نمیگیرد ||| فرانک قائدی (شهر تهران): خیر ||| سرکار خانم فاطمه اسپرهم (شهر تهران): چطور میخواهید اثبات کنید ||| جناب آقای محمدهادي رادفر (شهر تهران): با سلام و احترام ،،،

 خودکشى 
به هر دلیل که باشد دیه‌ای ندارد."
https://www.dadrah.ir/consulting-paper.php?requestID=610975,مشاوره حقوقی رایگان - معافیت سربازی کفالت,"با سلام 
بنده تک فرزند ذکور هستم و پدرم یک ماه پیش آنژیو شدن و به دلیل گرفتگی کامل هر سه عروق عمل قلب باز شدن و ef قلبشان هم 25 درصد هست و بنا به تشخیص پزشک جراحشان از کار افتاده محسوب می‌شوند و همچنین در سال 93 تحت عمل جراحی و شیمی درمانی هم قرار گرفته اند!
آیا با شرایط مذکور امکان گرفتن معافیت کفالت وجود دارد؟ 
با تشکر","معافیت سربازی کفالت پدر, معافیت سربازی, سربازی",16,"جناب آقای نعیم محمدی (شهر کرمانشاه): سلام اگر بالای 60 سال سن دارند با شرایطی امکان دارد ||| جناب آقای سهراب کلانتری (شهر کرج): با سلام
از طریق نظام وظیفه درخواست خود را پیگیری کنید ||| جناب آقای محمد جعفری پویا (شهر تهران): درود بر شما ؛ 
اظهارنظر با کمیسیون پزشکی ناجا است .
موفق باشید . ||| جناب آقای سعيد بزرگي كازروني (شهر تهران): درخواست خودرا به  سازمان نظام وظیفه دهید تا بررسی و نتیجه اعلام گردد ||| جناب آقای سهیل فیضی عظیمی (شهر مشهد): با سلام 
درصورتیکه پس از انجام معاینات پزشکی در کمیسیون پزشکی نظام وظیفه ایشان از کارافتاده تشخیص شوند مشمول معافیت کفالت خواهید شد ‌. ||| جناب آقای سهراب کلانتری (شهر کرج): با سلام
از طریق نظام وظیفه موضوع را پیگیری کنید ||| جناب آقای نعیم محمدی (شهر کرمانشاه): سلام در صورتي که پدر بالای 60 سال سن داشته باشد امکان دارد ||| جناب آقای حسین شاپوری (شهر تهران): سلام
با شماره 096480 مربوط به سازمان نظام وظیفه در این زمینه تماس حاصل فرمایید. ||| جناب آقای قاسم دهقانی (شهر شیراز): سوال حقوقی نیست، اداری ست ||| سرکار خانم الهام منتظری (شهر اصفهان): باید بررسی شود ||| جناب آقای عبدالرضا سلیمانیان (شهر تهران): بله ||| جناب آقای سیدعلیرضا سیدآقایی (شهر تهران): بلی محتملاست ||| سرکار خانم شميم ملا حسينی (شهر چالوس): از طریق سازمان نظام وظیفه عمومی باید پیگیری نمایید 096480 ||| جناب آقای مصطفی مستأجران (شهر اصفهان): با سلام از طریق نظام وظیفه پیگیری کنید ||| سرکار خانم لیلا اردستانی رستمی (شهر تهران): بله میتوانید درخواست دهید ||| جناب آقای امین جلیلوند (شهر کرج): سلام و وقت بخیر خدمت شما کاربر محترم سایت دادراه درروهله باید باید دید که آیا بیماری شما جزو بیماری هایی است که در آیین نامه نظام وظیفه آمده باشد یا خیر و سپس پروسه خاص خود را دارد کع کمیسیون تشکیل می‌شود البته اعتراض به به نظر کمیسیون بدوی هم وجود دارد و در کمیسیون عالی به آن رسیدگی خواهد شد"
https://www.dadrah.ir/consulting-paper.php?requestID=627203,مشاوره حقوقی رایگان - حقوق سربازی,سلام من در سال 1388 به خدمت سربازی درمرکز اموزشی شهید رجایی کرمانشاه اعزام شدم وخدمتم در خوزستان مرز خرمشهر بعد 16 ماه اتمام کردم وهیچ حقوقی دریافت نکردم وبیمه برام رد نشده مدارک سربازی هم دارم اگه دنبالش کنم ممکن است حقوقم دریافت کنم,"حقوق سربازی, سربازی",19,"جناب آقای قاسم دهقانی (شهر شیراز): پیگیری فرمایید ||| جناب آقای قاسم دهقانی (شهر شیراز): . ||| جناب آقای سیدرضاتقوی (شهر قم): باسلام میبایستی به طرفیت یگان خدمتی دادخواست مطالبه وجه دهید ||| جناب آقای سهراب کلانتری (شهر کرج): با سلام
از ارگان مربوطه درخواست خود را پیگیری کنید ||| جناب آقای مجتبی عاشوری (شهر تهران): با درود به یگان خدمتی مراجعه کنید ||| جناب آقای علی تقوی (شهر تهران): باسلام بله ||| رقیه سعادتمند (شهر مشهد): به طرفیت یگان خدمتی دادخواست. دهید ||| جناب آقای امین جلیلوند (شهر کرج): از اداره مربوطه پیگیری کنید لطفا ||| سرکار خانم شميم ملا حسينی (شهر چالوس): باید از طریق سازمان نظام وظیفه عمومی تماس بگیرید تا راهنمایی شوید 096480 ||| سرکار خانم لیلا اردستانی رستمی (شهر تهران): بله از یگان خدمتی خود موضوع را پیگیری کنید ||| جناب آقای غلامرضا قربانی (شهر تهران): بله دریافت خواهید کرد ||| سرکار خانم صفورا جعفرزاده (شهر تهران): درود، امکان آن وجود دارد.پیگیری کنید ||| فرانک قائدی (شهر تهران): بله حتما ||| جناب آقای علی اصغر تاجیک (شهر تهران): جهت پیگیری به یگان مربوطه مراجعه نمایید ||| جناب آقای سعيد بزرگي كازروني (شهر تهران): بمبتوامید پیگیری کنید ||| جناب آقای حسین حاجی زاده (شهر تهران): با سلام از ارگان مربوطه پیگیری نمایید ||| سرکار خانم الهام منتظری (شهر اصفهان): سوال اداری ||| جناب آقای علی اصغر نادری (شهر تهران): از طریق ارگان مربوطه پیگیری کنید ||| سرکار خانم فاطمه اسپرهم (شهر تهران): سلام از ارگان مربوطه پیگیری کنید"
https://www.dadrah.ir/consulting-paper.php?requestID=609792,مشاوره حقوقی رایگان - معافیت کفالت پدر,سلام خسته نباشید...من پدرم دیسک کمر وسیاتیک داره وشغلشم کارگرساختمونی هستش...از دکترمتخصصم نامه داره که معاف از کار سنگین هستش...منم تک پسر خونوادم میخواستم بدونم میتونم برا معافیت اقدام کنم یا خیر؟,"معافیت سربازی کفالت پدر, معافیت کفالت پدر, معافیت سربازی, سربازی",17,"جناب آقای سهراب کلانتری (شهر کرج): با سلام
از طریق نظام وظیفه موضوع را پیگیری کنید. ||| جناب آقای سهراب کلانتری (شهر کرج): با سلام
از طریق نظام وظیفه موضوع را پیگیری کنید ||| جناب آقای علی کشاورز (شهر تهران): بلی قبل از 18 سالگی یعنی در 17 سالگی، دفترچه آماده به خدمت از دفتر پلیس بعلاوه ده بگیرید، فرم مربوط به کفالت که داخل دفترچه هست را پر کنید و مدارک پزشکی پدر و کپی شناسنامه خودت و پدر و همچنین گواهی از تامین اجتماعی که کارگر ساختمانی هست و همچنین گواهی از ثبت احوال که که تنها پسر ذکور پدر، شما هستید را پیوست کنید بدهید به همان دفتر پلیس بعلاوه ده تا ارسال کند به سازمان نظام وظیفه.
بعد از چند روز با شما تماس می گیرند که پدر را ببرید کمیسیون پزشکی ناجا، اگر تشخیص دهند که از کار افتاده است، به شما معافیت کفالت پدر از کار افتاده می دهند.
موفق باشید ، اما مواظب پدر باشید انشاالله ||| جناب آقای علی کشاورز (شهر تهران): سوال تکراریه و من توضیح کامل دادم.
 اگر ارسال نشده پس از طریق مشاوره تلفنی دادراه با من تماس بگیرید ||| جناب آقای سعيد بزرگي كازروني (شهر تهران): میتوانید اقدام‌کنید تا کمیسیون تصمیم گیری کند ||| فرانک قائدی (شهر تهران): کمیسیون کفالت با رویت اسناد و مدارک تصمیم خواهد گرفت ||| جناب آقای قاسم دهقانی (شهر شیراز): سوال حقوقی نیست، اداری ست ||| جناب آقای علی تقوی (شهر تهران): باسلام بله ||| جناب آقای سیدمسعود حیدری (شهر مشهد): باید کفیل پدر بشوین ||| جناب آقای سیدعلیرضا سیدآقایی (شهر تهران): بلی میتوانید ||| جناب آقای مجتبی عاشوری (شهر تهران): با درود
پرسشگر ارجمند باید به تایید کمیسیون مربوطه برسد
و سن پدر نیز حائز اهمیت است ||| جناب آقای محمد جعفری پویا (شهر تهران): درود بر شما ؛
در صورت داشتن سایر شرایط اظهارنظر نهایی با کمیسیون پزشکی ناجا است .
موفق باشید. ||| جناب آقای حسین حاجی زاده (شهر تهران): با سلام و احترام بله ||| جناب آقای سهیل فیضی عظیمی (شهر مشهد): با سلام 
در صورت احراز از کار افتادگی پدر توسط کمیسیون پزشکی امکان معافیت کفالت وجود دارد ||| سرکار خانم الهام منتظری (شهر اصفهان): از نظام وظیفه پیگیری کنید ||| جناب آقای حسین شاپوری (شهر تهران): سلام
با شماره 096480 مربوط به سازمان نظام وظیفه در این ارتباط تماس حاصل فرمائید. ||| سرکار خانم لیلا اردستانی رستمی (شهر تهران): از طریق نظام وظیفه موضوع را پیگیری کنید"
https://www.dadrah.ir/consulting-paper.php?requestID=595217,مشاوره حقوقی رایگان - سربازی و اداره دولتی,"سلام من گوشواره انداختم 
 مشکل ایجاد میشود برای من تو سربازی و اداره های دولتی؟","گوشواره انداختن آقایان, استخدام, سربازی",17,"جناب آقای مجتبی کریمی سجزی (شهر اصفهان): بله ||| سرکار خانم عذرا نصرآبادی (شهر نیشابور): بله ||| منیره رحیمی (شهر تهران): باسلام
بله حتما ||| جناب آقای محمود رئیسی (شهر شیراز): سلام
بله ||| جناب آقای سهراب کلانتری (شهر کرج): با سلام
بله ممکن است ||| جناب آقای محمد حسن سقائی (شهر کرمانشاه): باسلام به ارگان مربوطه مراجعه و کسب اطلاع نمایید ||| سرکار خانم مهین نیکو (شهر مشهد): سلام بله ||| جناب آقای سیدعلیرضا سیدآقایی (شهر تهران): بلی قطعا ||| جناب آقای قاسم دهقانی (شهر شیراز): بهتر است گوشواره را خارج کنید ||| جناب آقای سعيد بزرگي كازروني (شهر تهران): بله احتمالا مشکل ساز است ||| جناب آقای غلامرضا قربانی (شهر تهران): بله موثر است ||| جناب آقای عبدالرضا سلیمانیان (شهر تهران): بله ||| جناب آقای حسین حاجی زاده (شهر تهران): با سلام احتمالاً بله ||| سرکار خانم فاطمه اسپرهم (شهر تهران): بله ||| جناب آقای علی کشاورز (شهر تهران): نامفهوم است ||| جناب آقای امین جلیلوند (شهر کرج): سلام و احترام بله بایر دربیارید گوشواره را مخصوصا در سربازی ||| جناب آقای محمد جعفری پویا (شهر تهران): درود بر شما ؛ 
بله
موفق باشید."
https://www.dadrah.ir/consulting-paper.php?requestID=660758,مشاوره حقوقی رایگان - معاف از رزم,"من برادرم بخاطر تتو معاف از رزم شده 
الان توی کارت پایان خدمتش مینویسن معاف از رزمه؟","معاف از رزم سربازی, سربازی",18,"جناب آقای سهیل فیضی عظیمی (شهر مشهد): با سلام 
خیر ||| جناب آقای قاسم دهقانی (شهر شیراز): اسنعلاک از ارگان نمایید ||| جناب آقای سهراب کلانتری (شهر کرج): با سلام
از طریق نظام وظیفه موضوع را پیگیری کنید ||| جناب آقای مجتبی عاشوری (شهر تهران): با درود
پرسشگر ارجمند
اری جدیدا درج می‌شود ||| جناب آقای حسین شاپوری (شهر تهران): سلام
با شماره 096480 مربوط به سازمان نظام وظیفه در این ارتباط تماس حاصل فرمائید. ||| جناب آقای علی شیئی مقدم (شهر تهران): *** باسلام و عرض ادب ***
خیر
*** علی شیئی مقدم وکیل پایه یک دادگستری *** ||| جناب آقای علی تقوی (شهر تهران): باسلام از الان بله ||| جناب آقای سیدمسعود حیدری (شهر مشهد): بله درسته ||| سرکار خانم فرشته نوری (شهر تهران): از نظام وظیفه پیگیری شود. ||| جناب آقای سید احمد نورالدینی (شهر اهواز): خیر ||| جناب آقای جواد قدرتی (شهر ارومیه): خیر ||| جناب آقای مصطفی مستأجران (شهر اصفهان): باسلام خیر ||| جناب آقای حامد نادرزاده (شهر تهران): بله
گروه ب هست ||| سرکار خانم مهین نیکو (شهر مشهد): سلام بله ||| مژگان صالح آبادی (شهر تهران): از مرجع مربوطه سوال شود ||| جناب آقای مهدی تقوی راد (شهر تهران): بله ||| جناب آقای علی اصغر نادری (شهر تهران): خیر ||| جناب آقای سیدعلیرضا سیدآقایی (شهر تهران): خیر"
https://www.dadrah.ir/consulting-paper.php?requestID=438996,مشاوره حقوقی رایگان - معافیت سربازی,"سلام خسته نباشید 
من 19 سالم 
و میخواستم برای کنکور سال دیگه بخونم 
تا 29دی ماه معافیت دارم 
میخواستم ببینم راهی هست تا از دی ماه به بعد هم به مدت 5 ماه تا تیرماه 1403 معاف بشم","معافیت سربازی, سربازی",18,"جناب آقای افشین ملازادگان (شهر تهران): از نظام وظیفه پیگیر باشید ||| جناب آقای حسین شاپوری (شهر تهران): سلام
از طریق پلیس به علاوه 10 درباره شرایط پیگیر شوید. ||| جناب آقای سعيد بزرگي كازروني (شهر تهران): از نظام وظیفه موضوع را پیگیری کنید ||| جناب آقای مجتبی عاشوری (شهر تهران): با درود
پرسشگر ارجمند به ارگان مربوطه مراجعه کنید ||| جناب آقای سهراب کلانتری (شهر کرج): با سلام
از طریق نظام وظیفه موضوع را پیگیری کنید ||| سرکار خانم فاطمه اسپرهم (شهر تهران): خیر شما مشمول هستید ||| جناب آقای سیدعلیرضا سیدآقایی (شهر تهران): خیر ||| جناب آقای حسین حاجی زاده (شهر تهران): با سلام با تلفن 096480 کارشناسان نظام وظیفه تماس بگیرید ||| فرانک قائدی (شهر تهران): از نظام وظیفه استعلام کنید ||| مژگان صالح آبادی (شهر تهران): از ارگان مربوطه سوال شود ||| جناب آقای مصطفی مستأجران (شهر اصفهان): با سلام از طریق نظام وظیفه پیگیری کنید ||| جناب آقای امین جلیلوند (شهر کرج): سلام و احترام تماس بگیرید ||| جناب آقای قدرت اله رحیمی (شهر شیراز): خیر راه دیگری وجود ندارد ولی دگر در صورتی که در آزمون دانشگاه پذیرفته شوید 5 ماه مشکلی برای شما ایجاد نخواهد کرد ||| سرکار خانم ستاره ملکشاهی اصل (شهر بندرعباس): سلام از ارگان مربوطه پیگیر شوید ||| جناب آقای محمود رئیسی (شهر شیراز): با  سلام 
اصولا   خیر ||| جناب آقای يحيي چقازردي (شهر کرمانشاه): از کارشناس مربوطه سوال کنید ولی اگر دانشگاه قبول نشید در صورت پایان مدت غیبت محسوب میشه ||| جناب آقای سید سعید موسوی (شهر کرج): سلام 
از نظام وظیفه پیگیری بفرمایید. ||| جناب آقای علی کشاورز (شهر تهران): با مسئول مشمولین شهرتون صحبت کنید"
https://www.dadrah.ir/consulting-paper.php?requestID=382343,مشاوره حقوقی رایگان - خدمت سربازی,سلام شوهر بنده متولد 1368 است و دو فرزند دختر 6 ساله و 4 ساله دارد و به سربازی نرفتن ...آیا معافیت میخوره براش چون بالای 30 ساله هستن و دو فرزندم دارن یا اینکه باید به خدمت بروند .اگر به خدمت بروند چند ماه برای شرایطشون و اینکه متاهل و فرزند دارن تخفیف میدن و آیا حقوق هم میگیرن چون سرپرستم هستن.ممنون,"خدمت سربازی در صورت داشتن همسر و فرزند, سربازی",19,"جناب آقای سهراب کلانتری (شهر کرج): با سلام
از ارگان مربوطه پیگیری کنید ||| جناب آقای حسین حاجی زاده (شهر تهران): با 096480 تماس بگیرید ||| جناب آقای سیدعلیرضا سیدآقایی (شهر تهران): غیبت دارند ||| جناب آقای محمود رئیسی (شهر شیراز): خیر ||| جناب آقای مصطفی مستأجران (شهر اصفهان): با سلام خیر از طريق نظام وظیفه پیگیری کنید ||| جناب آقای امین جلیلوند (شهر کرج): سلام و احترام خیر شامل معافیت نمیشن ولی ب توجه به اینکه فرزند دارند هر فرزند 3 ماه از سربازی ایشان کم می‌کند و 3 ماه نیز بابت ازدواج کم می‌شود و مجموعا 9 ماه کم می‌شود و به علت متاهل بودن حتما در شهر زندگی خودتان خدمت می‌کنند ||| جناب آقای محسن محمدی فارسانی (شهر شهرکرد): معاف نمی شوند . اما کسری 4 ماهه به ایشان تعلق می گیرد. ضمنا حقوق متاهلی به ایشان پرداخت می شود. ||| سرکار خانم شميم ملا حسينی (شهر چالوس): از سازمان نظام وظیفه عمومی تماس بگیرید تا راهنمایی شوید 096480 ||| جناب آقای علی اصغر نادری (شهر تهران): از ارکان مربوطه پیگیری کنید ||| جناب آقای مجتبی عاشوری (شهر تهران): با درود
پرسشگر ارجمند
به صرف آنچه در سوال آمده است خیر ||| جناب آقای علی کشاورز (شهر تهران): 10 ماه از 24 ماه کم میشود حقوقش هم حداقل 5 م خواهد بود ||| جناب آقای سعيد بزرگي كازروني (شهر تهران): به نظام وظیفه مراجعه کنید ||| جناب آقای مراد حسن پور (شهر تبریز): سوالتون حقوقی نیست ||| جناب آقای غلامرضا قربانی (شهر تهران): جهت اظهار نظر دقیق حقوقی و ارائه راهکار مناسب مستلزم بررسی اسناد و مدارک میباشد ||| سرکار خانم فرشته نوری (شهر تهران): 3 فرزند... ||| منیره رحیمی (شهر تهران): باسلام
حدود 9 ماهی بعلت تاهل و داشتن دو فرزند از سربازی ایشان کسر خواهد شد 
بله حقوق می دهند ||| جناب آقای حمید ایرانی دودران (شهر تهران): بله ||| سرکار خانم لیلا اردستانی رستمی (شهر تهران): هر فرزند 3 ماه از سربازی ایشان کم می‌کند و 3 ماه نیز بابت ازدواج کم می‌شود و مجموعا 9 ماه کم می‌شود ||| جناب آقای محمدهادي رادفر (شهر تهران): با سلام و احترام ؛؛؛

با ابلاغ قانون جدید معافیت سربازی، سربازان بالای چهل سال و برخی از سربازان متاهل در صورت داشتن شرایط، معاف می‌شوند. طبق آخرین تغییرات معافیت سربازی در سال 1402 همه مشمولان وظیفه غایب و غیر غایب و کارکنان در حال خدمت که دارای 4 فرزند و بالاتر هستند معاف می‌شوند. همچنین در صورتی که حداقل چهل سال و 3 فرزند دارید باز هم از مزایای این معافیت بهره‌مند می‌شوید. اما افرادی که 2 فرزند دارند مشمول قانون جدید معافیت سربازی نمی‌شوند.

حداقل حقوق ماهیانه سربازان مجرد در سال 1402، مبلغ 4 میلیون و 800 هزار تومان و سربازان متاهل 7 میلیون و 200 هزار تومان است. همچنین،  حداقل دریافتی ماهانه سربازان وظیفه مجرد مشغول در مناطق غیرعملیاتی 60 درصد حداقل دریافتی پایور 48 میلیون ریال، حداقل دریافتی ماهانه سربازان وظیفه مجرد مشغول در مناطق عملیاتی معادل 75 درصد حداقل دریافتی پایور 60 میلیون ریال و حداقل دریافتی ماهانه سربازان وظیفه متاهل بدون فرزند معادل 90 درصد حداقل دریافتی پایور 72 میلیون ریال است."
https://www.dadrah.ir/consulting-paper.php?requestID=362245,مشاوره حقوقی رایگان - انتقالی پزشکی سربازی,سلام خسته نباشین. من یگانم افتاده تهران و از طریق بیمارستان بعثت انتقال پزشکی گرفتم ولی نمیخام برم پشیمون. شدم میتونم لغوش کنم انتقالی!؟,"انتقالی پزشکی سربازی, سربازی",18,"جناب آقای مجتبی عاشوری (شهر تهران): بادرود رایزنی نمایید ||| جناب آقای محمود رئیسی (شهر شیراز): درخواست  بدهید ||| جناب آقای مصطفی مستأجران (شهر اصفهان): با سلام از طریق همان ارگان پیگیری کنید ||| جناب آقای حسین شاپوری (شهر تهران): سلام
از ارگان مربوطه سوال شود. ||| جناب آقای امین جلیلوند (شهر کرج): سلام بله ||| جناب آقای غلامرضا قربانی (شهر تهران): از مرجع ذیصلاح پیگیری کردد ||| جناب آقای سهراب کلانتری (شهر کرج): با سلام
از یگان مربوطه پیگیری کنید. ||| جناب آقای سیدعلیرضا سیدآقایی (شهر تهران): بلی میتوانید ||| جناب آقای علی کشاورز (شهر تهران): بلی به فرمانده گزارش و تعهد کتبی بده ||| جناب آقای علی اصغر نادری (شهر تهران): دادخواست دهیو ||| سرکار خانم شميم ملا حسينی (شهر چالوس): سازمان نظام وظیفه عمومی پیگیری کنید ||| جناب آقای قدرت اله رحیمی (شهر شیراز): به یگان مربوطه مراجعه نمایید ||| جناب آقای حسین حاجی زاده (شهر تهران): باسلام از طریق ارگان مربوط به موضوع را پیگیری نماید سالتان حقوقی نمی باشد ||| جناب آقای وحید قاسمی (شهر ساری): منوط به موافقت است ||| جناب آقای امین احمدی (شهر اهواز): از یگان مربوطه پیگیری کنید. ||| سرکار خانم لیلا اردستانی رستمی (شهر تهران): از ارگان مربوطه سوال شود. ||| جناب آقای محمدهادي رادفر (شهر تهران): با سلام و احترام ؛؛؛

نامه تایید یگان برای انتقالی سرباز و معرفی به یگان جدید است 

که توسط یگان تایید و امضا میشود و مهر نیروی انسانی تحویل سرباز میشود

این روال رو باید مجدد طی نمایید ||| منیره رحیمی (شهر تهران): باسلام
از طریق ارگان مربوطه موضوع را پیگیری نمایید"
https://www.dadrah.ir/consulting-paper.php?requestID=339783,مشاوره حقوقی رایگان - خدمت سربازی بعد از قطعنامه و کسر خدمت فرزند,سلام.خسته نباشید بنده درمورخه 1/68به خدمت رفته وتا1/70تمامش کردم .وگواهی وتقدیرنامه از اجودانی تیپ مبنی بر21ماه حضوردرجبهای جنگ حق علیه باطل بودم ودارمش.چون بعداموزشی درتیپ55هوابردچون یگان پاتکی بوداول مارابردندسرپل ذهاب  وهردوماه درمناطق گیلانغرب ،سرپل ذهاب ،باختران،اندیمشک،سه راهی فکه ،عین خوش،دشت عباس ،تارودخانه مرزی دویورج و خدمت کردم واگربرای خدایی هم بگم والاه خودجنگ بودوانفجار مین های عمل نکرده دوتاسه نفر از همکاران سرباز شهیدشدندحال سوالم اینست که جهت کسرخدمت فرزندم و استخدامی دخترم ویا هرموردی که قانون اعلام کرده شامل حالم میشه یاخیر,"کسری خدمت سربازی فرزند, خدمت سربازی بعد از قطعنامه, سربازی",20,"جناب آقای محمود رئیسی (شهر شیراز): سلام   
شما   باید   ابتدا   به   امور  ایثارگران   مراجعه  نمایید   تا    تشکیل  پرونده   انجام  بشود    و   وضعیت   خدمتی   شما   بررسی  گردد    و  کارت   ایثارگری    صادر 
  گردد ||| جناب آقای علی کشاورز (شهر تهران): خیر فقط تا مرداد ماه سال 67 ||| سرکار خانم نازنین نبی زاده (شهر مرند): سلام وقت بخیر درخواست خود را با جزییات و مستندات مانند عکس آن دوران به ارگان مربوطه ارائه دهید متن درخواست را با جزییات بنویسید ||| جناب آقای دکتر امين امینی زارع (شهر تهران): از امور ايثارگران يگان خدمتي سوال فرماييد ||| جناب آقای امین احمدی (شهر اهواز): از بنیاد پیگیری کنید ||| جناب آقای امین جلیلوند (شهر کرج): از اداره مربوطه پیگیری کنید ||| جناب آقای مصطفی مستأجران (شهر اصفهان): با سلام از امور ایثارگران پیگیری کنید ||| جناب آقای سهراب کلانتری (شهر کرج): با سلام
از ارگان مربوطه پیگیری کنید ||| جناب آقای رسول خیابانی (شهر قم): سلام.سوال حقوقی نیست ||| جناب آقای حسین حاجی زاده (شهر تهران): با سلام به بنیاد امور ایثارگران مراجعه نمایید تا پرونده تشکیل بدهید عید می بایست سابقه شما بررسی گردد ||| سرکار خانم شميم ملا حسينی (شهر چالوس): باید از سازمان نظام وظیفه عمومی تماس بگیرید تا راهنمایی شوید 096480 ||| سرکار خانم زهرا صارمی (شهر تهران): سلام
بله ||| منیره رحیمی (شهر تهران): باسلام
از طریق یگان مربوطه پیگیری نمایید ||| جناب آقای مجتبی عاشوری (شهر تهران): با درود به ارگان مربوطه مراجعه کنید ||| جناب آقای مجتبی عاشوری (شهر تهران): با درود از ارگان مربوطه پیگیر شوید ||| جناب آقای سیدعلیرضا سیدآقایی (شهر تهران): بعید است جنگ تمام شده بود ||| سرکار خانم لیلا اردستانی رستمی (شهر تهران): اول وضعیت ایثارگری خود شما باید مشخص شود مدارک را به بنیاد ارایه کنید و درخواست بدهید ||| جناب آقای جواد قاسمی (شهر تهران): سلام از نهاد ذیربط پیگیری فرمایید ||| سرکار خانم فرشته نوری (شهر تهران): بله می توانند درخواست کنند ||| جناب آقای علی اصغر نادری (شهر تهران): از ارگان مربوطه پیگیری کنید"
